# a rho dNda dNdaerr
57.5 0.00651101811982 110.011896476 14758.2182204
57.6 0.0064686173656 109.666988719 14805.0382385
57.7 0.00642656556326 109.29826294 14848.4616485
57.8 0.00638485924366 108.933863882 14892.2720684
57.9 0.00634349497805 108.594988119 14939.3935633
58.0 0.00630246937756 108.256129328 14986.3582963
58.1 0.00626177909266 107.919601063 15033.485804
58.2 0.00622142081263 107.583257132 15080.4785373
58.3 0.00618139126504 107.246273986 15127.2180268
58.4 0.00614168721526 106.91700781 15174.885787
58.5 0.00610230546594 106.586750001 15222.2557391
58.6 0.00606324285654 106.254106158 15269.1221144
58.7 0.00602449626281 105.930576466 15317.1386368
58.8 0.00598606259637 105.603670149 15364.5096869
58.9 0.00594793880417 105.239677869 15406.2886383
59.0 0.00591012186807 104.912548417 15453.2645251
59.1 0.00587260880437 104.592292612 15501.0900149
59.2 0.00583539666337 104.248356948 15545.2250664
59.3 0.0057984825289 103.908636708 15589.78708
59.4 0.00576186351791 103.591774224 15637.5987993
59.5 0.00572553678005 103.237442888 15679.5583074
59.6 0.00568949949718 102.922891199 15727.3626211
59.7 0.00565374888303 102.60994033 15775.2502381
59.8 0.00561828218275 102.298761646 15823.2494382
59.9 0.0055830966725 101.990968178 15871.6135215
60.0 0.00554818965906 101.6829296 15919.7810018
60.1 0.00551355847944 101.369420975 15966.9255091
60.2 0.00547920050047 100.991630818 16003.7090978
60.3 0.00544511311846 100.688708981 16052.1280494
60.4 0.00541129375876 100.388566842 16100.8328505
60.5 0.00537773987545 100.088275363 16149.3562818
60.6 0.00534444895092 99.7860717 16197.4091135
60.7 0.00531141849556 99.4957945651 16247.2428959
60.8 0.00527864604736 99.1947568648 16295.1630364
60.9 0.00524612917159 98.9018778324 16344.2617872
61.0 0.00521386546042 98.6087390417 16393.1610834
61.1 0.00518185253263 98.3179146442 16442.2880254
61.2 0.00515008803321 98.0227834489 16490.5329995
61.3 0.00511856963309 97.7376800032 16540.3063286
61.4 0.00508729502876 97.448927017 16589.3071756
61.5 0.005056261942 97.1625205165 16638.5487184
61.6 0.00502546811951 96.8609335281 16685.0163106
61.7 0.00499491133264 96.5521749012 16730.0487489
61.8 0.00496458937705 96.2698798904 16779.4837374
61.9 0.00493450007244 95.9889256621 16828.9952128
62.0 0.0049046412622 95.693568034 16875.8082026
62.1 0.00487501081317 95.3894160104 16920.8703795
62.2 0.00484560661531 95.1086379017 16969.8912191
62.3 0.00481642658143 94.8375330734 17020.4821281
62.4 0.0047874686469 94.5618299678 17070.0946294
62.5 0.00475873076936 94.2876224659 17119.8181722
62.6 0.00473021092847 94.0160514062 17169.8632726
62.7 0.00470190712563 93.7452057652 17219.8847268
62.8 0.00467381738369 93.4764246565 17270.129719
62.9 0.0046459397467 93.2029537075 17319.3472096
63.0 0.00461827227968 92.9414861155 17370.6394882
63.1 0.0045908130683 92.674039099 17420.6624495
63.2 0.00456356021868 92.4071911827 17470.6379492
63.3 0.00453651185713 92.144796646 17521.2982899
63.4 0.00450966612986 91.8815511261 17571.6411053
63.5 0.00448302120282 91.6107607951 17620.3736092
63.6 0.00445657526137 91.3267298535 17666.3665402
63.7 0.0044303265101 91.06307674 17716.1137078
63.8 0.00440427317259 90.7727120111 17760.4667425
63.9 0.00437841349117 90.5151652329 17811.0475738
64.0 0.00435274572668 90.2592247659 17861.7869373
64.1 0.00432726815829 90.0059743958 17912.903449
64.2 0.00430197908323 89.7427097755 17961.8609815
64.3 0.00427687681658 89.4618358877 18007.0942627
64.4 0.00425195969111 89.2115466299 18058.2959893
64.5 0.00422722605699 88.9601173014 18109.1101771
64.6 0.00420267428163 88.7123240481 18160.508184
64.7 0.00417830274946 88.4664425868 18212.1451349
64.8 0.00415410986173 88.2161719468 18262.7207874
64.9 0.00413009403631 87.9718466789 18314.3689106
65.0 0.00410625370748 87.7299219968 18366.3657149
65.1 0.00408258732576 87.4839579623 18417.3614626
65.2 0.00405909335768 87.2437783065 18469.4191758
65.3 0.00403577028562 87.0033436684 18521.2712238
65.4 0.00401261660763 86.7599716437 18572.3400945
65.5 0.00398963083719 86.5218938865 18624.3848043
65.6 0.00396681150312 86.2843075706 18676.3822981
65.7 0.00394415714929 86.0469213433 18728.2685369
65.8 0.00392166633454 85.8136616867 18780.901183
65.9 0.00389933763243 85.5760343842 18832.4235143
66.0 0.00387716963114 85.3399471969 18884.1245358
66.1 0.00385516093321 85.111642302 18937.3963405
66.2 0.00383331015546 84.8761270239 18988.9108587
66.3 0.00381161592876 84.6451184461 19041.2749939
66.4 0.0037900768979 84.3971107214 19089.63863
66.5 0.00376869172142 84.1450370541 19136.8775709
66.6 0.00374745907144 83.8881428636 19182.8014581
66.7 0.00372637763352 83.6577295839 19234.5863519
66.8 0.00370544610647 83.4376355196 19288.5929059
66.9 0.00368466320226 83.2090073174 19340.475548
67.0 0.0036640276458 82.9841599455 19393.0776224
67.1 0.00364353817483 82.7634051861 19446.4843759
67.2 0.00362319353975 82.5404989771 19499.2340045
67.3 0.00360299250351 82.2820061533 19543.3745329
67.4 0.00358293384141 82.0291796963 19588.617815
67.5 0.00356301634102 81.8093224322 19641.5379805
67.6 0.00354323880199 81.5276197461 19679.3735391
67.7 0.00352360003594 81.2697829841 19722.6817719
67.8 0.00350409886631 81.0564648592 19776.5917084
67.9 0.00348473412824 80.8380370241 19829.1016779
68.0 0.0034655046684 80.6271975297 19883.3207214
68.1 0.00344640934493 80.4085919503 19935.4697402
68.2 0.00342744702722 80.1981099863 19989.4761708
68.3 0.00340861659586 79.9892243944 20043.7344382
68.4 0.00338991694246 79.7746939188 20096.4244989
68.5 0.00337134696955 79.5495064204 20146.2520841
68.6 0.00335290559047 79.3219897845 20195.2921388
68.7 0.00333459172921 79.1171755145 20249.9395018
68.8 0.00331640432032 78.9066425714 20302.9710616
68.9 0.00329834230879 78.6937929041 20355.2412304
69.0 0.0032804046499 78.4612188966 20402.211717
69.1 0.00326259030917 78.2582637589 20456.6973686
69.2 0.00324489826216 78.0520528452 20510.179102
69.3 0.00322732749445 77.8522510571 20565.1942547
69.4 0.00320987700143 77.649404572 20619.2568028
69.5 0.0031925457883 77.4323900917 20669.3826521
69.6 0.00317533286985 77.2007822372 20715.3960407
69.7 0.00315823727043 76.9847643206 20765.3745538
69.8 0.00314125802383 76.7861224725 20819.8655863
69.9 0.00312439417316 76.5885840854 20874.5051364
70.0 0.00310764477073 76.3905753448 20928.8644997
70.1 0.00309100887799 76.1760669499 20978.5250655
70.2 0.00307448556543 75.9669745646 21029.4806671
70.3 0.00305807391241 75.7734049533 21084.5643951
70.4 0.00304177300717 75.5667632429 21135.842944
70.5 0.00302558194662 75.3559498712 21185.7597607
70.6 0.00300949983635 75.1608052446 21239.9010483
70.7 0.00299352579046 74.9710369996 21295.4092244
70.8 0.00297765893148 74.7450122164 21340.419023
70.9 0.00296189839032 74.5399775595 21391.1971999
71.0 0.00294624330613 74.3415675783 21443.6900037
71.1 0.00293069282624 74.1499516965 21497.9734948
71.2 0.00291524610603 73.9674394696 21554.7485996
71.3 0.00289990230892 73.7759218201 21608.7496524
71.4 0.0028846606062 73.5909896202 21664.5240251
71.5 0.00286952017698 73.4083061349 21720.815906
71.6 0.00285448020813 73.2123066551 21773.004438
71.7 0.00283953989416 73.0017856525 21820.6668318
71.8 0.00282469843713 72.803833191 21871.8731536
71.9 0.00280995504662 72.6254125073 21928.7806933
72.0 0.00279530893959 72.4397797754 21983.3605775
72.1 0.00278075934034 72.2618117524 22040.1150369
72.2 0.00276630548042 72.0641549581 22090.6922541
72.3 0.00275194659855 71.8721551751 22142.8076321
72.4 0.00273768194054 71.6924010038 22198.5251155
72.5 0.00272351075923 71.5051396331 22251.7526103
72.6 0.00270943231439 71.2880757491 22295.4799255
72.7 0.00269544587266 71.0887796709 22344.516955
72.8 0.00268155070749 70.9051315427 22398.2750759
72.9 0.00266774609905 70.7256401759 22453.1777769
73.0 0.00265403133415 70.5282478052 22502.2049883
73.1 0.00264040570621 70.3514659232 22557.6175749
73.2 0.00262686851512 70.152683178 22605.7807268
73.3 0.00261341906727 69.979294009 22661.9347473
73.4 0.00260005667538 69.7909029679 22713.0530276
73.5 0.0025867806585 69.6065420228 22765.2854329
73.6 0.00257359034192 69.4369477375 22822.1779954
73.7 0.0025604850571 69.2590946845 22876.1950763
73.8 0.00254746414162 69.0483152962 22919.1063664
73.9 0.00253452693911 68.8565764636 22968.0823829
74.0 0.00252167279918 68.6782067704 23021.3129985
74.1 0.00250890107736 68.4888001406 23070.6405529
74.2 0.00249621113505 68.3171460239 23125.7534605
74.3 0.00248360233944 68.1283008433 23174.8510483
74.4 0.00247107406347 67.9302863323 23220.5873752
74.5 0.00245862568573 67.7648593237 23277.2575138
74.6 0.00244625659047 67.6002970899 23334.0727904
74.7 0.00243396616749 67.4384154761 23391.6653533
74.8 0.00242175381207 67.2526620101 23440.7919133
74.9 0.00240961892496 67.0747365697 23492.4317566
75.0 0.00239756091232 66.8681658259 23533.7858344
75.1 0.00238557918559 66.6896456848 23584.7556659
75.2 0.00237367316155 66.5205520458 23638.8642182
75.3 0.00236184226217 66.3522806223 23693.0853219
75.4 0.0023500859146 66.176729759 23744.514137
75.5 0.00233840355113 66.0165173886 23801.2652552
75.6 0.00232679460908 65.8620791893 23859.9513839
75.7 0.00231525853081 65.6798424215 23908.3797162
75.8 0.00230379476365 65.5036897693 23958.7954973
75.9 0.00229240275982 65.3382264023 24012.9207703
76.0 0.00228108197643 65.1714587246 24066.3806683
76.1 0.00226983187539 65.0019180616 24118.6211611
76.2 0.00225865192336 64.8274186847 24168.8104166
76.3 0.00224754159174 64.6687524256 24224.7082591
76.4 0.0022365003566 64.5068225585 24279.2094582
76.5 0.00222552769862 64.3361721322 24330.2307215
76.6 0.00221462310304 64.1866136254 24389.0507517
76.7 0.00220378605967 64.0353279195 24447.0696021
76.8 0.00219301606276 63.8688036146 24499.0931958
76.9 0.00218231261102 63.7092151193 24553.5825686
77.0 0.00217167520756 63.5381000222 24603.4243018
77.1 0.00216110335982 63.3853415035 24660.1791244
77.2 0.00215059657955 63.2382814892 24718.9978428
77.3 0.00214015438277 63.0926447775 24778.2309119
77.4 0.00212977628972 62.9446856888 24836.4063377
77.5 0.00211946182481 62.7916491147 24892.4170911
77.6 0.00210921051658 62.6289771707 24944.4175249
77.7 0.00209902189769 62.4848617024 25003.6327365
77.8 0.00208889550481 62.3394315676 25062.1759698
77.9 0.00207883087868 62.1964224741 25121.5467815
78.0 0.00206882756396 62.0540880993 25181.0482794
78.1 0.00205888510928 61.9093416319 25239.4239474
78.2 0.00204900306714 61.7676475879 25298.8963195
78.3 0.00203918099393 61.625687627 25358.1154345
78.4 0.00202941844981 61.4853417836 25417.8550702
78.5 0.00201971499877 61.3442539826 25477.1440889
78.6 0.00201007020851 61.2040182717 25536.6414199
78.7 0.00200048365046 61.0645724873 25596.3240327
78.8 0.00199095489969 60.9240577564 25655.4118391
78.9 0.00198148353494 60.7873300149 25715.9510118
79.0 0.00197206913852 60.6474259546 25775.0023952
79.1 0.00196271129633 60.5124026735 25835.9855064
79.2 0.00195340959776 60.3730098122 25894.9595355
79.3 0.00194416363573 60.2352991132 25954.5044466
79.4 0.00193497300661 60.0887638892 26010.080353
79.5 0.00192583731019 59.9387606341 26063.9621168
79.6 0.00191675614966 59.7950785758 26120.4032178
79.7 0.00190772913155 59.6455340375 26174.0928122
79.8 0.00189875586575 59.5108650939 26234.1356077
79.9 0.00188983596542 59.3772026871 26294.4773379
80.0 0.00188096904699 59.2188175785 26343.6764855
80.1 0.00187215473014 59.0613033324 26393.0183612
80.2 0.0018633926377 58.9280497144 26453.005655
80.3 0.00185468239574 58.7816099995 26506.8979679
80.4 0.0018460236334 58.6352891734 26560.6395582
80.5 0.00183741598298 58.486415686 26613.0133835
80.6 0.00182885907983 58.3536709422 26672.5405349
80.7 0.00182035256236 58.202542097 26723.4721388
80.8 0.00181189607199 58.0678642876 26781.7586985
80.9 0.00180348925316 57.9099082814 26829.0942131
81.0 0.00179513175323 57.7736750185 26886.2735319
81.1 0.00178682322254 57.6196760774 26934.9710594
81.2 0.00177856331428 57.4766050899 26988.5464133
81.3 0.00177035168458 57.32585265 27038.288865
81.4 0.00176218799238 57.1830307496 27091.5441454
81.5 0.00175407189946 57.0398202386 27144.4013401
81.6 0.00174600307038 56.9049038525 27201.0062454
81.7 0.0017379811725 56.7810101624 27262.7197859
81.8 0.0017300058759 56.6561300521 27323.818928
81.9 0.00172207685339 56.5308071827 27384.5589098
82.0 0.00171419378046 56.386086422 27435.7120942
82.1 0.0017063563353 56.2267178339 27479.4725946
82.2 0.00169856419869 56.0876777928 27532.9126466
82.3 0.00169081705408 55.9498200129 27586.7218226
82.4 0.00168311458748 55.8311358264 27649.8157517
82.5 0.00167545648748 55.7078580369 27710.495616
82.6 0.00166784244521 55.5866912326 27772.0792217
82.7 0.00166027215432 55.4662743397 27833.8956707
82.8 0.00165274531096 55.3271313411 27886.1317937
82.9 0.00164526161376 55.1886239244 27938.463072
83.0 0.00163782076379 55.0674983935 27999.4063305
83.1 0.00163042246456 54.9283552545 28050.9976156
83.2 0.00162306642196 54.7984278495 28107.0828175
83.3 0.00161575234429 54.6726269968 28165.0999762
83.4 0.00160847994219 54.5553893857 28227.3705026
83.5 0.00160124892866 54.4362817941 28288.5286608
83.6 0.001594059019 54.3211575518 28351.6150181
83.7 0.00158690993081 54.2039432091 28413.4712333
83.8 0.00157980138397 54.0880459974 28475.8751333
83.9 0.00157273310061 53.9728516844 28538.509203
84.0 0.00156570480508 53.848396198 28596.0851347
84.1 0.00155871622396 53.7255750201 28654.3484068
84.2 0.00155176708601 53.6093842133 28715.9845404
84.3 0.00154485712217 53.4990102526 28780.5999875
84.4 0.00153798606554 53.3829906472 28842.0404526
84.5 0.00153115365131 53.2715627455 28905.8197829
84.6 0.00152435961684 53.1531322135 28965.6500615
84.7 0.00151760370154 53.0231658027 29018.9994105
84.8 0.00151088564691 52.8944238508 29072.7982591
84.9 0.00150420519651 52.7333479767 29108.5291147
85.0 0.00149756209593 52.598216663 29158.2677785
85.1 0.00149095609276 52.4895365587 29222.4780716
85.2 0.00148438693663 52.3735203666 29282.4557486
85.3 0.00147785437911 52.2486449009 29337.291385
85.4 0.00147135817376 52.1372565267 29399.5203748
85.5 0.00146489807607 52.0098921759 29452.5532513
85.6 0.00145847384347 51.8958769619 29512.9499311
85.7 0.0014520852353 51.7875924809 29576.4540941
85.8 0.00144573201277 51.681033903 29640.8086835
85.9 0.001439413939 51.5719867273 29703.5971989
86.0 0.00143313077895 51.4638465132 29766.7637878
86.1 0.00142688229942 51.3581638934 29831.2140712
86.2 0.00142066826904 51.2443584316 29890.7928752
86.3 0.00141448845825 51.1034730699 29934.3343306
86.4 0.00140834263929 50.982920678 29989.5256598
86.5 0.00140223058617 50.8628806668 30044.8073282
86.6 0.00139615207466 50.7180061261 30085.1457521
86.7 0.00139010688227 50.6068113426 30145.2089
86.8 0.00138409478826 50.5014685745 30208.6007854
86.9 0.00137811557359 50.379055693 30261.5947655
87.0 0.00137216902092 50.2368264124 30302.4039363
87.1 0.00136625491459 50.089854885 30340.0069669
87.2 0.00136037304061 49.9851060781 30402.931318
87.3 0.00135452318667 49.8829834032 30467.3109166
87.4 0.00134870514206 49.7796902267 30530.8355642
87.5 0.00134291869772 49.6787083232 30595.6389897
87.6 0.0013371636462 49.5781188664 30660.5506113
87.7 0.00133143978163 49.4749000868 30723.6953266
87.8 0.00132574689974 49.3546859823 30776.0930102
87.9 0.00132008479782 49.2531189999 30839.9279195
88.0 0.00131445327472 49.1527830195 30904.3926077
88.1 0.00130885213083 49.0534432905 30969.3468065
88.2 0.00130328116805 48.9412484389 31026.0156752
88.3 0.00129774018984 48.8337563537 31085.4734297
88.4 0.0012922290011 48.7365415259 31151.3182181
88.5 0.00128674740826 48.6288271544 31210.2945857
88.6 0.00128129521922 48.519805848 31268.2420221
88.7 0.00127587224332 48.4229098203 31333.8401416
88.8 0.00127047829137 48.3250067121 31398.6509415
88.9 0.00126511317562 48.2283780212 31464.1532463
89.0 0.00125977670972 48.1108628776 31515.8387858
89.1 0.00125446870876 48.0145748802 31581.2382237
89.2 0.00124918898919 47.9057206289 31638.2023145
89.3 0.0012439373689 47.7813231316 31684.6538997
89.4 0.00123871366711 47.6854462754 31749.8037108
89.5 0.00123351770443 47.5897215091 31814.9160462
89.6 0.00122834930281 47.4940784351 31879.9432925
89.7 0.00122320828553 47.3828067022 31934.2963089
89.8 0.00121809447722 47.2187383487 31952.6940459
89.9 0.00121300770382 47.1067476807 32005.9558581
90.0 0.00120794779257 46.9823719656 32050.5324058
90.1 0.00120291457199 46.8848321716 32113.1832093
90.2 0.00119790787192 46.794705058 32180.7710515
90.3 0.00119292752344 46.701427582 32246.0623984
90.4 0.00118797335891 46.608351087 32311.3528039
90.5 0.00118304521192 46.5123667354 32374.4784896
90.6 0.00117814291733 46.4050569002 32429.5309398
90.7 0.0011732663112 46.3137446523 32495.5841889
90.8 0.00116841523081 46.2231609129 32562.0149212
90.9 0.00116358951468 46.1307208478 32626.9995629
91.0 0.00115878900249 46.0301460122 32686.0624886
91.1 0.00115401353514 45.9317561993 32746.4902496
91.2 0.00114926295467 45.8212048078 32798.0306461
91.3 0.00114453710433 45.7041609009 32844.6518259
91.4 0.00113983582849 45.61477511 32910.9355896
91.5 0.00113515897269 45.5257352013 32977.3337406
91.6 0.0011305063836 45.4359184569 33043.0312318
91.7 0.00112587790904 45.3322419911 33098.4675801
91.8 0.00112127339791 45.2407425159 33162.6064423
91.9 0.00111669270024 45.1532539443 33229.5422927
92.0 0.00111213566717 45.0645453829 33295.4437559
92.1 0.00110760215093 44.9543059922 33345.2328923
92.2 0.0011030920048 44.8266313504 33381.7689586
92.3 0.00109860508317 44.6981483191 33417.3268914
92.4 0.00109414124149 44.6005885311 33475.7137107
92.5 0.00108970033623 44.5040247633 33534.6500344
92.6 0.00108528222495 44.4079432979 33593.7542946
92.7 0.00108088676623 44.3063106321 33648.4468631
92.8 0.00107651381966 44.2097109991 33706.7460929
92.9 0.00107216324588 44.1059583248 33759.3677552
93.0 0.00106783490653 44.0031555809 33812.4721891
93.1 0.00106352866425 43.9174511344 33878.5230425
93.2 0.00105924438266 43.833970437 33946.1536193
93.3 0.00105498192641 43.7215787234 33991.1769305
93.4 0.00105074116109 43.6055777287 34033.0761544
93.5 0.00104652195326 43.5022530475 34084.5761471
93.6 0.00104232417047 43.3867960625 34126.2769824
93.7 0.0010381476812 43.2658238815 34163.2904311
93.8 0.00103399235489 43.1773167665 34225.6695678
93.9 0.00102985806192 43.0791519846 34280.1919863
94.0 0.00102574467357 42.9807418266 34334.2856095
94.1 0.00102165206209 42.8746575096 34381.9889878
94.2 0.00101758010061 42.7726292486 34432.6719108
94.3 0.00101352866319 42.6582138081 34473.0819101
94.4 0.00100949762478 42.5543946084 34521.7462356
94.5 0.00100548686121 42.4726939571 34588.145177
94.6 0.00100149624923 42.3908880461 34654.3166848
94.7 0.000997525666446 42.3112798957 34722.1482093
94.8 0.000993574991331 42.2188355967 34779.274294
94.9 0.000989644103233 42.1050255237 34818.5183215
95.0 0.000985732882356 41.9843373518 34851.7018612
95.1 0.000981841209751 41.8707202156 34890.3806607
95.2 0.000977968967315 41.7925610589 34958.3646582
95.3 0.000974116037781 41.7150214277 35026.7385216
95.4 0.000970282304712 41.6349061351 35092.8136385
95.5 0.000966467652491 41.5451696414 35150.6026663
95.6 0.000962671966323 41.450004238 35203.571675
95.7 0.000958895132217 41.3651273758 35265.06593
95.8 0.000955137036988 41.2557754551 35305.4338437
95.9 0.000951397568249 41.1623421436 35359.1341889
96.0 0.0009476766144 41.0846743663 35426.1881678
96.1 0.000943974064628 40.9926127147 35480.6442231
96.2 0.000940289808895 40.9167699445 35548.9562342
96.3 0.000936623737936 40.8415079208 35617.644154
96.4 0.000932975743251 40.7643061988 35684.5059356
96.5 0.000929345717097 40.6904539506 35754.1684887
96.6 0.000925733552487 40.6068170444 35815.0793458
96.7 0.000922139143179 40.5178081816 35871.0463397
96.8 0.000918562383672 40.4089128044 35909.1159238
96.9 0.0009150031692 40.3272321388 35971.1005892
97.0 0.000911461395727 40.241340035 36029.1345113
97.1 0.000907936959938 40.1271783533 36061.5530862
97.2 0.000904429759238 40.0424410705 36120.1118754
97.3 0.000900939691743 39.9498253021 36171.3314044
97.4 0.000897466656275 39.8282869187 36196.0050845
97.5 0.000894010552356 39.7382166176 36248.9246806
97.6 0.000890571280203 39.6660129569 36317.9551134
97.7 0.000887148740723 39.582612341 36376.5677329
97.8 0.000883742835507 39.4903610626 36426.8105801
97.9 0.000880353466824 39.398939435 36477.5534604
98.0 0.000876980537617 39.3143868659 36534.4153385
98.1 0.000873623951496 39.2424893849 36602.8621506
98.2 0.000870283612734 39.1716811743 36672.1955441
98.3 0.000866959426261 39.1013728671 36741.871646
98.4 0.000863651297661 39.0209665874 36801.8991092
98.5 0.000860359133162 38.9409586941 36862.1070488
98.6 0.000857082839637 38.8611236635 36922.2837234
98.7 0.000853822324593 38.7788246558 36979.9147921
98.8 0.000850577496173 38.6979816873 37038.7245953
98.9 0.000847348263142 38.6116170062 37092.0236666
99.0 0.00084413453489 38.5275426907 37147.2840543
99.1 0.000840936221426 38.443071788 37201.9280435
99.2 0.000837753233367 38.3514629505 37249.4020059
99.3 0.000834585481941 38.2712273543 37307.6730626
99.4 0.000831432878977 38.1936596446 37368.3437201
99.5 0.000828295336904 38.091380815 37404.5555964
99.6 0.000825172768742 37.9989079011 37450.0596292
99.7 0.000822065088103 37.9237086709 37512.3460714
99.8 0.000818972209182 37.8524294837 37578.3428073
99.9 0.000815894046752 37.7820591988 37645.0905767
100.0 0.000812830516164 37.7039227625 37703.9227625
100.1 0.000809781533339 37.6130924192 37749.8075864
100.2 0.000806747014763 37.5086359228 37781.6655805
100.3 0.000803726877487 37.4406243891 37849.9639003
100.4 0.000800721039118 37.3756336321 37921.1886117
100.5 0.000797729417815 37.3099397987 37991.5797396
100.6 0.000794751932289 37.2379066059 38055.3682109
100.7 0.000791788501795 37.1606834903 38113.6614007
100.8 0.000788839046127 37.0749675708 38163.0003555
100.9 0.000785903485619 36.9782025715 38200.6480655
101.0 0.000782981741134 36.8852932321 38241.932202
101.1 0.000780073734065 36.8085081015 38299.6592471
101.2 0.00077717938633 36.7387562046 38364.5147564
101.3 0.000774298620367 36.6660215438 38426.0794119
101.4 0.00077143135913 36.5960626593 38490.3747202
101.5 0.000768577526084 36.5259082576 38554.2942237
101.6 0.000765737045206 36.4522304291 38614.3089316
101.7 0.000762909840975 36.363695538 38658.328485
101.8 0.000760095838371 36.2681667215 38694.5711374
101.9 0.000757294962872 36.1978778754 38757.4681151
102.0 0.000754507140449 36.125893451 38818.3632932
102.1 0.000751732297562 36.0463885372 38870.9543405
102.2 0.000748970361156 35.9608749967 38916.7892191
102.3 0.000746221258661 35.8788074061 38966.0648749
102.4 0.000743484917981 35.8145148763 39034.4366024
102.5 0.0007407612675 35.7384054903 39089.7419476
102.6 0.000738050236069 35.6783035302 39162.3834604
102.7 0.000735351753009 35.593671918 39207.8929103
102.8 0.000732665748103 35.5237467587 39269.3553243
102.9 0.000729992151598 35.4627610696 39340.5435791
103.0 0.000727330894196 35.4011819132 39410.948527
103.1 0.000724681907052 35.3395892107 39481.209789
103.2 0.000722045121772 35.2778921082 39551.2240545
103.3 0.000719420470411 35.1997279639 39602.5794781
103.4 0.000716807885465 35.0976984719 39626.7262102
103.5 0.000714207299872 34.9907352059 39644.8279532
103.6 0.000711618647006 34.9192507631 39702.7719256
103.7 0.000709041860674 34.8542436331 39767.8899499
103.8 0.000706476875116 34.7738163122 39815.186003
103.9 0.000703923624997 34.7105055563 39881.8574465
104.0 0.000701382045407 34.6252456304 39923.0658063
104.1 0.000698852071857 34.553933277 39980.0781238
104.2 0.000696333640276 34.492343049 40048.1553225
104.3 0.000693826687008 34.4330198043 40118.7277298
104.4 0.000691331148806 34.3579866839 40170.8033681
104.5 0.000688846962836 34.2713284479 40208.9815922
104.6 0.000686374066666 34.1729805568 40233.0423456
104.7 0.000683912398268 34.0962021687 40282.1332708
104.8 0.000681461896013 34.0220342347 40334.0407992
104.9 0.000679022498669 33.9491042086 40387.1624698
105.0 0.000676594145398 33.8316669947 40386.9031578
105.1 0.000674176775753 33.7748188292 40458.6034104
105.2 0.000671770329673 33.6923238503 40499.3545705
105.3 0.000669374747485 33.602576362 40531.0228754
105.4 0.000666989969895 33.5174936695 40567.9398403
105.5 0.000664615937992 33.4479080297 40623.3176601
105.6 0.000662252593239 33.3757037161 40675.2709411
105.7 0.000659899877472 33.3082699659 40732.801417
105.8 0.000657557732902 33.2240615337 40769.5291889
105.9 0.000655226102106 33.1444033421 40811.4984277
106.0 0.000652904928025 33.0846375016 40877.7206528
106.1 0.000650594153967 33.0155642281 40932.2452158
106.2 0.000648293723598 32.9187115724 40951.9724631
106.3 0.000646003580941 32.8512507095 41007.912186
106.4 0.000643723670377 32.7956022657 41078.4189891
106.5 0.000641453936636 32.696266486 41093.888724
106.6 0.000639194324801 32.6071233442 41121.7074734
106.7 0.000636944780302 32.5491390042 41188.5352229
106.8 0.000634705248913 32.4932117163 41257.8210246
106.9 0.00063247567675 32.4326454901 41321.0591465
107.0 0.000630256010271 32.3485949279 41354.0962944
107.1 0.00062804619627 32.2478303225 41365.3095989
107.2 0.000625846181876 32.1535342332 41384.3165411
107.3 0.000623655914551 32.0864192674 41437.9483533
107.4 0.000621475342089 32.0007527103 41467.2977476
107.5 0.000619304412608 31.9069877155 41485.7103066
107.6 0.000617143074556 31.8289986717 41524.2236053
107.7 0.0006149912767 31.7648123844 41580.4607623
107.8 0.00061284896813 31.6930736482 41626.5541789
107.9 0.000610716098256 31.6204353768 41671.169546
108.0 0.0006085926168 31.5426162499 41708.6319106
108.1 0.000606478473804 31.4487101774 41724.4006763
108.2 0.000604373619615 31.3763213281 41768.3174146
108.3 0.000602278004895 31.2901267236 41793.4881518
108.4 0.00060019158061 31.213676332 41831.2860934
108.5 0.000598114298033 31.1615175093 41901.4014203
108.6 0.000596046108739 31.0975761328 41955.490753
108.7 0.000593986964603 31.0357323284 42012.182426
108.8 0.000591936817802 30.9690469605 42062.0786171
108.9 0.000589895620804 30.8957595008 42102.7127738
109.0 0.000587863326377 30.8043354814 42118.2222595
109.1 0.000585839887578 30.75073089 42185.1198478
109.2 0.000583825257754 30.6650184466 42207.6728376
109.3 0.000581819390542 30.5834861593 42235.5521623
109.4 0.000579822239865 30.5007014353 42261.2857614
109.5 0.000577833759928 30.4500769227 42331.3039737
109.6 0.000575853905221 30.37620227 42368.763301
109.7 0.000573882630512 30.2643302554 42352.702302
109.8 0.000571919890847 30.1845080612 42380.9411525
109.9 0.000569965641549 30.1147166763 42422.9050651
110.0 0.000568019838216 30.0283135213 42441.0762735
110.1 0.000566082436717 29.9391896621 42454.9182902
110.2 0.000564153393192 29.8784329643 42508.619815
110.3 0.000562232664049 29.7842482963 42514.3705892
110.4 0.000560320205963 29.7013946209 42535.7973653
110.5 0.000558415975873 29.642112928 42590.645936
110.6 0.000556519930982 29.5762942852 42635.8445131
110.7 0.000554632028753 29.4815309104 42638.8905052
110.8 0.000552752226909 29.3974578934 42656.8819654
110.9 0.000550880483429 29.3043065465 42661.1895763
111.0 0.00054901675655 29.2165511422 42672.8217349
111.1 0.000547161004761 29.1570848234 42725.399697
111.2 0.000545313186804 29.0977234017 42777.8929102
111.3 0.000543473261669 29.0277990162 42814.5667806
111.4 0.000541641188597 28.9539323827 42845.0642649
111.5 0.000539816927076 28.8825091544 42878.8064689
111.6 0.000538000436837 28.8060124517 42904.6309306
