# a rho dNda dNdaerr
57.5 0.00651101811982 109.648574099 14709.4781197
57.6 0.0064686173656 109.304874166 14756.1527911
57.7 0.00642656556326 108.961176008 14802.6674862
57.8 0.00638485924366 108.618199362 14849.1177935
57.9 0.00634349497805 108.280380266 14896.1130158
58.0 0.00630246937756 107.942494505 14942.9404884
58.1 0.00626177909266 107.606902763 14989.9261039
58.2 0.00622142081263 107.271780131 15036.8172617
58.3 0.00618139126504 106.935755832 15083.4190616
58.4 0.00614168721526 106.607583456 15130.9687402
58.5 0.00610230546594 106.278268442 15178.1997454
58.6 0.00606324285654 105.90190243 15218.5090894
58.7 0.00602449626281 105.578721916 15266.261873
58.8 0.00598606259637 105.21483857 15307.9377273
58.9 0.00594793880417 104.842045668 15348.0783075
59.0 0.00591012186807 104.521328139 15395.6390977
59.1 0.00587260880437 104.202440682 15443.3120495
59.2 0.00583539666337 103.888745153 15491.6007557
59.3 0.0057984825289 103.566272807 15538.4209907
59.4 0.00576186351791 103.250863707 15586.136973
59.5 0.00572553678005 102.937025649 15633.9313576
59.6 0.00568949949718 102.626754704 15682.1108216
59.7 0.00565374888303 102.315022923 15729.9096418
59.8 0.00561828218275 102.004706802 15777.7659634
59.9 0.0055830966725 101.697931703 15826.0118201
60.0 0.00554818965906 101.390935661 15874.0655648
60.1 0.00551355847944 101.085212298 15922.159161
60.2 0.00547920050047 100.78090144 15970.3157201
60.3 0.00544511311846 100.478558424 16018.6251504
60.4 0.00541129375876 100.179190359 16067.2519771
60.5 0.00537773987545 99.8795703904 16115.6814988
60.6 0.00534444895092 99.5781946337 16163.666229
60.7 0.00531141849556 99.2883379485 16213.3661069
60.8 0.00527864604736 98.9881182446 16261.217593
60.9 0.00524612917159 98.6957418151 16310.1962962
61.0 0.00521386546042 98.3796949695 16355.0837648
61.1 0.00518185253263 98.0286050802 16393.905071
61.2 0.00515008803321 97.7344037397 16442.0184099
61.3 0.00511856963309 97.4502042501 16491.6563399
61.4 0.00508729502876 97.1623770742 16540.5260841
61.5 0.005056261942 96.8767806992 16589.6173419
61.6 0.00502546811951 96.5924507455 16638.7681541
61.7 0.00499491133264 96.3099191966 16688.0719654
61.8 0.00496458937705 95.9523906949 16724.1465458
61.9 0.00493450007244 95.6660318412 16772.3847389
62.0 0.0049046412622 95.3543833378 16815.9921043
62.1 0.00487501081317 95.0363161941 16858.2349586
62.2 0.00484560661531 94.706723686 16898.1791152
62.3 0.00481642658143 94.4370262768 16948.6032153
62.4 0.0047874686469 94.1624169283 16997.9934615
62.5 0.00475873076936 93.8896275465 17047.5541732
62.6 0.00473021092847 93.6193652488 17097.4176957
62.7 0.00470190712563 93.3494337842 17147.1860983
62.8 0.00467381738369 93.0636988834 17193.8770418
62.9 0.0046459397467 92.769783598 17238.8538
63.0 0.00461827227968 92.5095757846 17289.9160248
63.1 0.0045908130683 92.2433203737 17339.6968889
63.2 0.00456356021868 91.9720341139 17388.366521
63.3 0.00453651185713 91.6771738737 17432.3799963
63.4 0.00450966612986 91.4152907331 17482.4723855
63.5 0.00448302120282 91.1541724602 17532.5536089
63.6 0.00445657526137 90.8965637054 17583.1546169
63.7 0.0044303265101 90.6281438792 17631.4985126
63.8 0.00440427317259 90.3446306237 17676.708914
63.9 0.00437841349117 90.0882461255 17727.0409158
64.0 0.00435274572668 89.83400168 17777.6377084
64.1 0.00432726815829 89.5818227973 17828.4892011
64.2 0.00430197908323 89.3239619359 17878.0492658
64.3 0.00427687681658 89.0454289249 17923.2788641
64.4 0.00425195969111 88.7780753435 17970.5522713
64.5 0.00422722605699 88.5088245077 18017.2430442
64.6 0.00420267428163 88.252979002 18066.4745809
64.7 0.00417830274946 87.9802159858 18112.0480905
64.8 0.00415410986173 87.7312664914 18162.3345119
64.9 0.00413009403631 87.451887891 18206.1215858
65.0 0.00410625370748 87.2100113195 18257.5217832
65.1 0.00408258732576 86.9658253418 18308.28277
65.2 0.00405909335768 86.7268303065 18359.9818098
65.3 0.00403577028562 86.4883095306 18411.6307599
65.4 0.00401261660763 86.246329131 18462.3868147
65.5 0.00398963083719 86.0000257493 18512.0493876
65.6 0.00396681150312 85.7414410768 18558.87794
65.7 0.00394415714929 85.5057201922 18610.4751245
65.8 0.00392166633454 85.2740622908 18662.8061998
65.9 0.00389933763243 85.0380304438 18714.0268378
66.0 0.00387716963114 84.769714544 18757.9427794
66.1 0.00385516093321 84.5430794844 18810.89074
66.2 0.00383331015546 84.309368963 18862.112916
66.3 0.00381161592876 84.0800278662 18914.1554939
66.4 0.0037900768979 83.8422685083 18964.1398155
66.5 0.00376869172142 83.5912637921 19010.9344198
66.6 0.00374745907144 83.3647657995 19063.120202
66.7 0.00372637763352 83.1359437495 19114.6173456
66.8 0.00370544610647 82.9170830784 19168.2548347
66.9 0.00368466320226 82.6832279 19218.2673365
67.0 0.0036640276458 82.3994838577 19256.4410792
67.1 0.00364353817483 82.1534457326 19303.1653939
67.2 0.00362319353975 81.8792963885 19343.0325742
67.3 0.00360299250351 81.6306675733 19388.6705531
67.4 0.00358293384141 81.3888794981 19435.7137397
67.5 0.00356301634102 81.152850462 19483.9261246
67.6 0.00354323880199 80.9376356551 19536.9614664
67.7 0.00352360003594 80.715697131 19588.2153251
67.8 0.00350409886631 80.4744726492 19634.5941227
67.9 0.00348473412824 80.2412606569 19682.7158959
68.0 0.0034655046684 79.9987456905 19728.3394017
68.1 0.00344640934493 79.749944649 19772.1732189
68.2 0.00342744702722 79.4996417319 19815.3821113
68.3 0.00340861659586 79.252516659 19859.1298953
68.4 0.00338991694246 79.0368528615 19910.551431
68.5 0.00337134696955 78.8323520261 19964.6296724
68.6 0.00335290559047 78.6220627329 20017.0914744
68.7 0.00333459172921 78.3938346111 20064.8013262
68.8 0.00331640432032 78.170140634 20113.4663883
68.9 0.00329834230879 77.9068140463 20151.6782313
69.0 0.0032804046499 77.6839684524 20200.1038688
69.1 0.00326259030917 77.4684055547 20250.228563
69.2 0.00324489826216 77.2546169477 20300.6323639
69.3 0.00322732749445 77.0336243033 20348.9485074
69.4 0.00320987700143 76.8329586711 20402.4552988
69.5 0.0031925457883 76.607902282 20449.2983436
69.6 0.00317533286985 76.3873212037 20497.118881
69.7 0.00315823727043 76.1718789729 20546.112095
69.8 0.00314125802383 75.9625672334 20596.566
69.9 0.00312439417316 75.7473170511 20645.2146587
70.0 0.00310764477073 75.529937572 20693.0740079
70.1 0.00309100887799 75.3178233149 20742.1688669
70.2 0.00307448556543 75.0993115173 20789.2907243
70.3 0.00305807391241 74.9085421198 20843.9092983
70.4 0.00304177300717 74.7151325057 20897.6438637
70.5 0.00302558194662 74.5120964277 20948.5166982
70.6 0.00300949983635 74.3030493743 20997.5054307
70.7 0.00299352579046 74.0907634276 21045.3688528
70.8 0.00297765893148 73.8918689435 21096.8384228
70.9 0.00296189839032 73.7079788088 21152.4333858
71.0 0.00294624330613 73.520786433 21206.9371747
71.1 0.00293069282624 73.3319158626 21260.8039178
71.2 0.00291524610603 73.1511309475 21316.8692692
71.3 0.00289990230892 72.9620189674 21370.3599102
71.4 0.0028846606062 72.7789708796 21425.4730271
71.5 0.00286952017698 72.5988795616 21481.3143221
71.6 0.00285448020813 72.3852488992 21527.0412522
71.7 0.00283953989416 72.2053141512 21582.5967748
71.8 0.00282469843713 72.0217452128 21636.9167193
71.9 0.00280995504662 71.845429322 21693.2697388
72.0 0.00279530893959 71.6620349868 21747.3377158
72.1 0.00278075934034 71.4858405493 21803.4410017
72.2 0.00276630548042 71.3059879275 21858.2821945
72.3 0.00275194659855 71.130133868 21914.2012265
72.4 0.00273768194054 70.9520641246 21969.2904048
72.5 0.00272351075923 70.7765392995 22025.0187775
72.6 0.00270943231439 70.5996004972 22080.1579941
72.7 0.00269544587266 70.425946793 22136.1763343
72.8 0.00268155070749 70.2531358693 22192.3156746
72.9 0.00266774609905 70.0778544558 22247.5260798
73.0 0.00265403133415 69.8963905708 22300.6094368
73.1 0.00264040570621 69.6961950665 22347.5103767
73.2 0.00262686851512 69.5049691435 22397.0633866
73.3 0.00261341906727 69.3338646126 22452.9203656
73.4 0.00260005667538 69.1645869089 22509.222023
73.5 0.0025867806585 68.9668746427 22556.077935
73.6 0.00257359034192 68.7731225437 22603.9953531
73.7 0.0025604850571 68.5988500346 22658.1170683
73.8 0.00254746414162 68.4329155539 22714.8376294
73.9 0.00253452693911 68.2590734489 22768.7768238
74.0 0.00252167279918 68.0598108786 22814.0232911
74.1 0.00250890107736 67.8474501263 22854.600038
74.2 0.00249621113505 67.6858927103 22912.0705222
74.3 0.00248360233944 67.5052657334 22962.9164237
74.4 0.00247107406347 67.3309188524 23015.7057873
74.5 0.00245862568573 67.1673402067 23072.0094473
74.6 0.00244625659047 66.9809852016 23120.3005245
74.7 0.00243396616749 66.8159645489 23175.762241
74.8 0.00242175381207 66.6559850907 23232.8212681
74.9 0.00240961892496 66.4793443403 23283.9000197
75.0 0.00239756091232 66.3072876483 23336.3886612
75.1 0.00238557918559 66.1376137669 23389.5298888
75.2 0.00237367316155 65.9412241463 23432.9932034
75.3 0.00236184226217 65.7819584292 23489.4345618
75.4 0.0023500859146 65.5794798781 23530.2181407
75.5 0.00233840355113 65.391643692 23575.9764155
75.6 0.00232679460908 65.2224528595 23628.2330215
75.7 0.00231525853081 65.0643330428 23684.3257082
75.8 0.00230379476365 64.9124108131 23742.5278086
75.9 0.00229240275982 64.7574000464 23799.4571054
76.0 0.00228108197643 64.5820919825 23848.7405441
76.1 0.00226983187539 64.3830643405 23888.99873
76.2 0.00225865192336 64.2260532213 23944.6107158
76.3 0.00224754159174 64.0750159682 24002.2964772
76.4 0.0022365003566 63.905650186 24052.9389743
76.5 0.00222552769862 63.7457602584 24106.9526396
76.6 0.00221462310304 63.5977458798 24165.2980948
76.7 0.00220378605967 63.4479487035 24222.8230644
76.8 0.00219301606276 63.2990993344 24280.5633743
76.9 0.00218231261102 63.1514736859 24338.6285731
77.0 0.00217167520756 63.0049537097 24396.9776983
77.1 0.00216110335982 62.8573462008 24454.7616188
77.2 0.00215059657955 62.6984720756 24507.9935679
77.3 0.00214015438277 62.5487974226 24564.6469769
77.4 0.00212977628972 62.4019845136 24622.2699613
77.5 0.00211946182481 62.2508130955 24678.0141258
77.6 0.00210921051658 62.0948868091 24731.6953382
77.7 0.00209902189769 61.9520803184 24790.4375771
77.8 0.00208889550481 61.8065633423 24847.9482027
77.9 0.00207883087868 61.6399553497 24896.7860262
78.0 0.00206882756396 61.4699307421 24944.001937
78.1 0.00205888510928 61.2741079484 24980.4495856
78.2 0.00204900306714 61.1116335173 25030.2049803
78.3 0.00203918099393 60.9635883319 25085.6707609
78.4 0.00202941844981 60.8138437658 25140.2598125
78.5 0.00201971499877 60.6539453299 25190.4490545
78.6 0.00201007020851 60.5096041218 25246.9054574
78.7 0.00200048365046 60.3526745558 25297.919092
78.8 0.00199095489969 60.2093668033 25354.4520636
78.9 0.00198148353494 60.0741574465 25414.2448696
79.0 0.00197206913852 59.9359368833 25472.6213422
79.1 0.00196271129633 59.802726416 25532.9867046
79.2 0.00195340959776 59.6649060238 25591.2423777
79.3 0.00194416363573 59.5289596079 25650.1531426
79.4 0.00193497300661 59.3960891855 25710.2485119
79.5 0.00192583731019 59.2267390241 25754.3443657
79.6 0.00191675614966 59.0782850745 25807.2848855
79.7 0.00190772913155 58.9097272053 25851.2006355
79.8 0.00189875586575 58.7666398143 25906.0592661
79.9 0.00188983596542 58.6155656982 25957.1955928
80.0 0.00188096904699 58.4500003724 26001.6657433
80.1 0.00187215473014 58.2925369922 26049.4759233
80.2 0.0018633926377 58.1451635392 26101.5653389
80.3 0.00185468239574 58.0002581756 26154.5562565
80.4 0.0018460236334 57.8639055502 26211.217859
80.5 0.00183741598298 57.7330838479 26270.2255745
80.6 0.00182885907983 57.5830981452 26320.3238906
80.7 0.00182035256236 57.4437497213 26375.0755537
80.8 0.00181189607199 57.2922909274 26424.0527825
80.9 0.00180348925316 57.1598407753 26481.5952723
81.0 0.00179513175323 57.0332398699 26541.6954532
81.1 0.00178682322254 56.9087217531 26602.6273974
81.2 0.00177856331428 56.7805208119 26661.6951177
81.3 0.00177035168458 56.6468106264 26718.0121741
81.4 0.00176218799238 56.5109563268 26773.1361552
81.5 0.00175407189946 56.3852226959 26832.888114
81.6 0.00174600307038 56.2597109874 26892.5988154
81.7 0.0017379811725 56.1373830477 26953.6899602
81.8 0.0017300058759 56.0108415725 27012.6126109
81.9 0.00172207685339 55.8516973748 27055.5856743
82.0 0.00171419378046 55.7252964758 27114.1923032
82.1 0.0017063563353 55.5709673292 27158.9901137
82.2 0.00169856419869 55.4347424822 27212.3928537
82.3 0.00169081705408 55.3120281124 27272.2509676
82.4 0.00168311458748 55.1948845065 27334.718602
82.5 0.00167545648748 55.0563211249 27386.4047
82.6 0.00166784244521 54.878061346 27418.0353864
82.7 0.00166027215432 54.7410487715 27469.9654619
82.8 0.00165274531096 54.5871269143 27513.1527422
82.9 0.00164526161376 54.4585071853 27568.8517625
83.0 0.00163782076379 54.3416315367 27630.334888
83.1 0.00163042246456 54.2015298143 27679.8199498
83.2 0.00162306642196 54.0864188139 27741.8807904
83.3 0.00161575234429 53.9671751296 27801.6800445
83.4 0.00160847994219 53.8318309282 27852.9958919
83.5 0.00160124892866 53.7144785363 27913.4341197
83.6 0.001594059019 53.6009191615 27975.7040014
83.7 0.00158690993081 53.4851485991 28036.6822257
83.8 0.00157980138397 53.371056789 28098.3999483
83.9 0.00157273310061 53.2574823124 28160.2528247
84.0 0.00156570480508 53.1411614762 28220.5095236
84.1 0.00155871622396 52.987259143 28260.5702039
84.2 0.00155176708601 52.87242765 28321.2321367
84.3 0.00154485712217 52.7633298573 28384.8296158
84.4 0.00153798606554 52.6490382587 28445.4968303
84.5 0.00153115365131 52.5251613549 28500.8130031
84.6 0.00152435961684 52.4042047356 28557.5241366
84.7 0.00151760370154 52.276182775 28610.1837596
84.8 0.00151088564691 52.1337713233 28654.7145393
84.9 0.00150420519651 51.9613652836 28682.398752
85.0 0.00149756209593 51.8432282295 28739.7335333
85.1 0.00149095609276 51.7157579746 28791.6926392
85.2 0.00148438693663 51.6027610321 28851.5180162
85.3 0.00147785437911 51.492274631 28912.5941504
85.4 0.00147135817376 51.3415753749 28950.8461293
85.5 0.00146489807607 51.1956116083 28991.4363219
85.6 0.00145847384347 51.058130612 29036.5273803
85.7 0.0014520852353 50.9420378007 29093.5486725
85.8 0.00144573201277 50.8234228342 29148.9399321
85.9 0.001439413939 50.6899062266 29195.5507661
86.0 0.00143313077895 50.5773007853 29253.9844474
86.1 0.00142688229942 50.4530454776 29305.479131
86.2 0.00142066826904 50.3172699828 29350.0229319
86.3 0.00141448845825 50.158291287 29380.6853163
86.4 0.00140834263929 50.0372460557 29433.2544032
86.5 0.00140223058617 49.9163289842 29485.6773191
86.6 0.00139615207466 49.7888246929 29533.9695332
86.7 0.00139010688227 49.6812680306 29593.8859507
86.8 0.00138409478826 49.5402331208 29633.6159602
86.9 0.00137811557359 49.4023360967 29674.9007075
87.0 0.00137216902092 49.2824353031 29726.7237636
87.1 0.00136625491459 49.1816748126 29789.9117473
87.2 0.00136037304061 49.0678049607 29844.9922627
87.3 0.00135452318667 48.9088316712 29872.3227729
87.4 0.00134870514206 48.7967399165 29927.9733496
87.5 0.00134291869772 48.6789198793 29979.8990212
87.6 0.0013371636462 48.5575488695 30029.4004435
87.7 0.00133143978163 48.4207943018 30069.1002709
87.8 0.00132574689974 48.3112489017 30125.4371301
87.9 0.00132008479782 48.2086592625 30185.9376003
88.0 0.00131445327472 48.1069014297 30246.8034889
88.1 0.00130885213083 47.9804705433 30291.9373752
88.2 0.00130328116805 47.8461508958 30331.7850493
88.3 0.00129774018984 47.7169625178 30374.5704048
88.4 0.0012922290011 47.621737796 30438.7603579
88.5 0.00128674740826 47.5252085022 30501.985024
88.6 0.00128129521922 47.4279940549 30564.6317171
88.7 0.00127587224332 47.3178070414 30618.7423926
88.8 0.00127047829137 47.2191330971 30680.1215095
88.9 0.00126511317562 47.1248007846 30744.1803855
89.0 0.00125977670972 47.0219646465 30802.5374843
89.1 0.00125446870876 46.8958587261 30845.410791
89.2 0.00124918898919 46.7890058674 30900.6944118
89.3 0.0012439373689 46.6860081919 30958.3308826
89.4 0.00123871366711 46.5743503204 31010.0166011
89.5 0.00123351770443 46.4436493858 31048.7382408
89.6 0.00122834930281 46.3284755184 31097.5435468
89.7 0.00122320828553 46.2177068513 31149.0611898
89.8 0.00121809447722 46.0957504582 31192.7735199
89.9 0.00121300770382 45.9951473512 31250.6960954
90.0 0.00120794779257 45.8798286496 31298.3971091
90.1 0.00120291457199 45.7546699969 31339.092671
90.2 0.00119790787192 45.6491797011 31392.9919813
90.3 0.00119292752344 45.54134898 31445.0597541
90.4 0.00118797335891 45.4423824302 31503.0421954
90.5 0.00118304521192 45.3391550192 31557.8759355
90.6 0.00117814291733 45.2372270352 31613.4092223
90.7 0.0011732663112 45.1390812999 31671.3931814
90.8 0.00116841523081 45.0409451404 31729.2002269
90.9 0.00116358951468 44.9404764459 31785.1721892
91.0 0.00115878900249 44.8443565523 31844.0319555
91.1 0.00115401353514 44.7417043231 31898.0571527
91.2 0.00114926295467 44.6221671865 31939.7801305
91.3 0.00114453710433 44.5290450521 32000.171364
91.4 0.00113983582849 44.4284695575 32055.0193753
91.5 0.00113515897269 44.3373225981 32116.4870378
91.6 0.0011305063836 44.2496935992 32180.355482
91.7 0.00112587790904 44.12806742 32219.2625982
91.8 0.00112127339791 43.9917767872 32247.083031
91.9 0.00111669270024 43.9023213338 32308.9460021
92.0 0.00111213566717 43.7963879858 32358.4796097
92.1 0.00110760215093 43.6915992325 32408.6095801
92.2 0.0011030920048 43.5955109532 32464.9707201
92.3 0.00109860508317 43.504420482 32524.8694888
92.4 0.00109414124149 43.4076079941 32580.3023219
92.5 0.00108970033623 43.293047267 32622.1548892
92.6 0.00108528222495 43.1962597411 32677.1390077
92.7 0.00108088676623 43.0869458057 32722.3997158
92.8 0.00107651381966 42.984404658 32772.5375493
92.9 0.00107216324588 42.881602988 32822.2276578
93.0 0.00106783490653 42.7767809126 32870.1134237
93.1 0.00106352866425 42.6660536784 32913.1779131
93.2 0.00105924438266 42.5663310855 32964.4611162
93.3 0.00105498192641 42.4822682479 33027.6796626
93.4 0.00105074116109 42.4027633529 33094.3092493
93.5 0.00104652195326 42.3149076784 33154.2757416
93.6 0.00104232417047 42.2233640505 33211.1690072
93.7 0.0010381476812 42.1192314473 33257.9252532
93.8 0.00103399235489 42.0136987832 33303.2962574
93.9 0.00102985806192 41.9288081141 33364.8070051
94.0 0.00102574467357 41.850873927 33431.7137712
94.1 0.00102165206209 41.7404750697 33472.4668965
94.2 0.00101758010061 41.6346229155 33516.5580458
94.3 0.00101352866319 41.5300622654 33561.3967487
94.4 0.00100949762478 41.4219003708 33603.0237618
94.5 0.00100548686121 41.339564297 33665.367516
94.6 0.00100149624923 41.2529435955 33724.0533858
94.7 0.000997525666446 41.1646959428 33781.2204461
94.8 0.000993574991331 41.0751883359 33837.1540006
94.9 0.000989644103233 40.9940587738 33899.8105033
95.0 0.000985732882356 40.9052144808 33955.9090265
95.1 0.000981841209751 40.820665865 34015.3826713
95.2 0.000977968967315 40.7093746483 34052.308064
95.3 0.000974116037781 40.587197402 34079.7415912
95.4 0.000970282304712 40.5010577712 34137.1268598
95.5 0.000966467652491 40.4045609884 34185.5546979
95.6 0.000962671966323 40.3242404734 34247.4582534
95.7 0.000958895132217 40.2487527909 34313.3216509
95.8 0.000955137036988 40.1571740733 34365.2843015
95.9 0.000951397568249 40.0677203592 34418.8359321
96.0 0.0009476766144 39.966339175 34461.878397
96.1 0.000943974064628 39.8637253715 34503.5498752
96.2 0.000940289808895 39.743113919 34529.2704979
96.3 0.000936623737936 39.6703884226 34596.3175754
96.4 0.000932975743251 39.5729145036 34641.5782377
96.5 0.000929345717097 39.4847044082 34694.6921715
96.6 0.000925733552487 39.3760048261 34729.5070092
96.7 0.000922139143179 39.2714356001 34767.6132905
96.8 0.000918562383672 39.1918488186 34827.5799774
96.9 0.0009150031692 39.1188938116 34893.2864867
97.0 0.000911461395727 39.0240523177 34939.2646693
97.1 0.000907936959938 38.9242902648 34980.5398069
97.2 0.000904429759238 38.8158063648 35013.631311
97.3 0.000900939691743 38.704603963 35043.8843283
97.4 0.000897466656275 38.6010356364 35080.677334
97.5 0.000894010552356 38.48964571 35109.9869869
97.6 0.000890571280203 38.3820054135 35142.3257811
97.7 0.000887148740723 38.2827797466 35182.0167516
97.8 0.000883742835507 38.2091968333 35245.0354469
97.9 0.000880353466824 38.1041172254 35278.7408262
98.0 0.000876980537617 38.0024629051 35315.2592305
98.1 0.000873623951496 37.8786736414 35330.7828192
98.2 0.000870283612734 37.7679173205 35358.0037351
98.3 0.000866959426261 37.6933788762 35418.8404914
98.4 0.000863651297661 37.623909193 35484.2904036
98.5 0.000860359133162 37.5291917709 35525.7068882
98.6 0.000857082839637 37.4183556567 35551.4975837
98.7 0.000853822324593 37.3344284259 35602.5226204
98.8 0.000850577496173 37.2402481258 35643.4944162
98.9 0.000847348263142 37.1195653434 35658.692978
99.0 0.00084413453489 36.9960188925 35670.6274707
99.1 0.000840936221426 36.9006818787 35709.3345603
99.2 0.000837753233367 36.8105610038 35752.7791486
99.3 0.000834585481941 36.7228128327 35798.2429572
99.4 0.000831432878977 36.6359902323 35844.333543
99.5 0.000828295336904 36.5219510812 35863.4242308
99.6 0.000825172768742 36.4356884956 35909.4190375
99.7 0.000822065088103 36.350403274 35956.1064896
99.8 0.000818972209182 36.253666454 35991.1563038
99.9 0.000815894046752 36.1451581419 36014.1236612
100.0 0.000812830516164 36.0413550929 36041.3550929
100.1 0.000809781533339 35.9745231766 36105.2825116
100.2 0.000806747014763 35.9097757534 36171.1671248
100.3 0.000803726877487 35.8284100807 36220.1232028
100.4 0.000800721039118 35.7412015218 36262.8994457
100.5 0.000797729417815 35.6632474374 36314.8028676
100.6 0.000794751932289 35.5633337731 36344.0344771
100.7 0.000791788501795 35.4200712341 36328.4115095
100.8 0.000788839046127 35.3333627806 36370.284985
100.9 0.000785903485619 35.2429088814 36407.9880946
101.0 0.000782981741134 35.1748151273 36468.5428106
101.1 0.000780073734065 35.0991288968 36521.0313036
101.2 0.00077717938633 35.0192225845 36568.8885634
101.3 0.000774298620367 34.871170483 36545.0711517
101.4 0.00077143135913 34.7737114194 36573.6936076
101.5 0.000768577526084 34.672851946 36598.3325062
101.6 0.000765737045206 34.5552790605 36604.8443443
101.7 0.000762909840975 34.4597050099 36634.191769
101.8 0.000760095838371 34.3781768963 36678.1376545
101.9 0.000757294962872 34.2831532657 36707.3513025
102.0 0.000754507140449 34.1946024654 36743.132816
102.1 0.000751732297562 34.0729054801 36742.8307498
102.2 0.000748970361156 33.9394963724 36729.2571899
102.3 0.000746221258661 33.8370901904 36748.6643749
102.4 0.000743484917981 33.7534122485 36788.0295204
102.5 0.0007407612675 33.6525381313 36808.2742749
102.6 0.000738050236069 33.5726567999 36851.1148034
102.7 0.000735351753009 33.4940626585 36895.0869939
102.8 0.000732665748103 33.4159688448 36939.3342146
102.9 0.000729992151598 33.3291831851 36973.6631892
103.0 0.000727330894196 33.2233629316 36986.4556952
103.1 0.000724681907052 33.121829648 37003.5400562
103.2 0.000722045121772 33.038546895 37040.6192828
103.3 0.000719420470411 32.9658687706 37089.3047637
103.4 0.000716807885465 32.8929401633 37137.4645875
103.5 0.000714207299872 32.8122663384 37176.6024944
103.6 0.000711618647006 32.7337551101 37217.8894165
103.7 0.000709041860674 32.6022024323 37198.3627618
103.8 0.000706476875116 32.5023435053 37214.4040958
103.9 0.000703923624997 32.4065146479 37234.6059734
104.0 0.000701382045407 32.2917767041 37232.5655136
104.1 0.000698852071857 32.2196274924 37279.2067964
104.2 0.000696333640276 32.1303402856 37305.695832
104.3 0.000693826687008 32.0263873472 37314.7031963
104.4 0.000691331148806 31.9467322078 37351.6035611
104.5 0.000688846962836 31.8698503307 37391.4371964
104.6 0.000686374066666 31.8062022785 37446.5516988
104.7 0.000683912398268 31.7467001647 37506.3709622
104.8 0.000681461896013 31.6680687935 37543.3511688
104.9 0.000679022498669 31.6079961521 37602.0901199
105.0 0.000676594145398 31.5087655787 37613.9155144
105.1 0.000674176775753 31.4375088224 37658.7571969
105.2 0.000671770329673 31.3683314907 37705.8342717
105.3 0.000669374747485 31.2888249048 37740.2037362
105.4 0.000666989969895 31.2148386326 37780.9184737
105.5 0.000664615937992 31.1392562151 37819.4025109
105.6 0.000662252593239 31.0170199376 37800.7217611
105.7 0.000659899877472 30.9032818085 37791.7328737
105.8 0.000657557732902 30.797126659 37791.4167112
105.9 0.000655226102106 30.6983753705 37799.6455461
106.0 0.000652904928025 30.6181623432 37830.2675104
106.1 0.000650594153967 30.5205757467 37838.9926024
106.2 0.000648293723598 30.4360558871 37863.4661881
106.3 0.000646003580941 30.3484734532 37883.7185028
106.4 0.000643723670377 30.2614488508 37904.2429238
106.5 0.000641453936636 30.1481953919 37891.3778182
106.6 0.000639194324801 30.0306173281 37872.4074484
106.7 0.000636944780302 29.9578421746 37909.4401683
106.8 0.000634705248913 29.8808109469 37940.7600849
106.9 0.00063247567675 29.7866206074 37949.8709802
107.0 0.000630256010271 29.718311014 37991.5695911
107.1 0.00062804619627 29.6340211456 38012.4940838
107.2 0.000625846181876 29.5420465321 38023.1111172
107.3 0.000623655914551 29.4390373381 38018.9917304
107.4 0.000621475342089 29.3528573101 38036.0951144
107.5 0.000619304412608 29.2856305082 38077.4015474
107.6 0.000617143074556 29.1608235557 38043.3129653
107.7 0.0006149912767 29.0449307969 38020.1082484
107.8 0.00061284896813 28.9202737466 37984.6825633
107.9 0.000610716098256 28.8033075644 37958.6017301
108.0 0.0006085926168 28.6626136358 37900.4199354
108.1 0.000606478473804 28.5770641611 37914.4603541
108.2 0.000604373619615 28.4908539209 37927.1686294
108.3 0.000602278004895 28.3712875548 37894.8631543
108.4 0.00060019158061 28.2431784371 37850.3469064
108.5 0.000598114298033 28.1482301129 37849.5780534
108.6 0.000596046108739 28.0647600079 37863.7477716
108.7 0.000593986964603 27.9692845598 37861.2198617
108.8 0.000591936817802 27.8978241268 37890.7517937
108.9 0.000589895620804 27.7782062313 37854.3158422
109.0 0.000587863326377 27.6647144934 37825.4740955
109.1 0.000585839887578 27.5810895906 37836.8752949
109.2 0.000583825257754 27.4968074545 37846.9119508
109.3 0.000581819390542 27.4318267915 37883.1355367
109.4 0.000579822239865 27.3604024874 37910.1375921
109.5 0.000577833759928 27.260121302 37896.6688369
109.6 0.000575853905221 27.1710142934 37898.1632732
109.7 0.000573882630512 27.1194844077 37951.7220442
109.8 0.000571919890847 27.0594512005 37993.1654551
109.9 0.000569965641549 26.9784754061 38004.8503612
110.0 0.000568019838216 26.8937925748 38010.8427049
110.1 0.000566082436717 26.7957378505 37997.3831559
110.2 0.000564153393192 26.7209047188 38016.3438009
110.3 0.000562232664049 26.6564593774 38049.7295515
110.4 0.000560320205963 26.6007860644 38095.3709493
110.5 0.000558415975873 26.4982872127 38073.5061406
110.6 0.000556519930982 26.4040666182 38062.9049735
110.7 0.000554632028753 26.3090237297 38050.5200196
110.8 0.000552752226909 26.2482404834 38087.2421064
110.9 0.000550880483429 26.1611058672 38085.3201613
111.0 0.00054901675655 26.091664288 38108.7053536
111.1 0.000547161004761 26.002427062 38102.7148648
111.2 0.000545313186804 25.9294773551 38120.1096113
111.3 0.000543473261669 25.8076738987 38065.0416167
111.4 0.000541641188597 25.7060219325 38038.9146156
111.5 0.000539816927076 25.6354551774 38058.2488666
111.6 0.000538000436837 25.5293103671 38024.2021019
111.7 0.000536191677856 25.415087129 37977.3468735
